iso3,country,region,area,fuel,year,people,pc_fuel,fuel_tons3
ZMB,NotLusaka,ssa,Urban,gas,2017,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2018,4.512429851,0.040909091,184.599403
ZMB,NotLusaka,ssa,Urban,gas,2019,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2020,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2021,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2022,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2023,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2024,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2025,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2026,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2027,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2028,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2029,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2030,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2031,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2032,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2033,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2034,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2035,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2036,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2037,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2038,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2039,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2040,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2041,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2042,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2043,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2044,0,0.040909091,0
ZMB,NotLusaka,ssa,Urban,gas,2045,0.462976557,0.040909091,18.93995006
ZMB,NotLusaka,ssa,Urban,gas,2046,3.6804342,0.040909091,150.5632173
ZMB,NotLusaka,ssa,Urban,gas,2047,7.083564058,0.040909091,289.782166
ZMB,NotLusaka,ssa,Urban,gas,2048,10.73385839,0.040909091,439.1123889
ZMB,NotLusaka,ssa,Urban,gas,2049,14.59863459,0.040909091,597.2168696
ZMB,NotLusaka,ssa,Urban,gas,2050,18.65935157,0.040909091,763.3371097
ZMB,NotLusaka,ssa,Urban,kerosene,2010,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2011,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2012,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2013,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2014,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2015,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2016,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2017,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2018,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2019,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2020,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2021,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2022,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2023,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2024,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2025,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2026,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2027,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2028,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2029,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2030,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2031,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2032,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2033,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2034,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2035,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2036,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2037,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2038,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2039,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2040,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2041,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2042,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2043,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2044,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2045,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2046,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2047,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2048,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2049,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,kerosene,2050,0,0.053438892,0
ZMB,NotLusaka,ssa,Urban,electric,2010,1984.609465,0.428571429,850546.9137
ZMB,NotLusaka,ssa,Urban,electric,2011,1173.673342,0.428571429,503002.8609
ZMB,NotLusaka,ssa,Urban,electric,2012,288.9539731,0.428571429,123837.417
ZMB,NotLusaka,ssa,Urban,electric,2013,648.8209195,0.428571429,278066.1084
ZMB,NotLusaka,ssa,Urban,electric,2014,1043.275752,0.428571429,447118.1793
ZMB,NotLusaka,ssa,Urban,electric,2015,1472.877364,0.428571429,631233.1559
ZMB,NotLusaka,ssa,Urban,electric,2016,1353.818258,0.428571429,580207.8249
ZMB,NotLusaka,ssa,Urban,electric,2017,1227.128938,0.428571429,525912.4019
ZMB,NotLusaka,ssa,Urban,electric,2018,487.8120947,0.428571429,209062.3263
ZMB,NotLusaka,ssa,Urban,electric,2019,519.3620319,0.428571429,222583.728
ZMB,NotLusaka,ssa,Urban,electric,2020,556.7806857,0.428571429,238620.2939
ZMB,NotLusaka,ssa,Urban,electric,2021,622.9158091,0.428571429,266963.9182
ZMB,NotLusaka,ssa,Urban,electric,2022,691.1378578,0.428571429,296201.939
ZMB,NotLusaka,ssa,Urban,electric,2023,760.9724965,0.428571429,326131.0699
ZMB,NotLusaka,ssa,Urban,electric,2024,782.4091398,0.428571429,335318.2028
ZMB,NotLusaka,ssa,Urban,electric,2025,807.6141583,0.428571429,346120.3535
ZMB,NotLusaka,ssa,Urban,electric,2026,812.604821,0.428571429,348259.209
ZMB,NotLusaka,ssa,Urban,electric,2027,818.5975169,0.428571429,350827.5072
ZMB,NotLusaka,ssa,Urban,electric,2028,823.608677,0.428571429,352975.1473
ZMB,NotLusaka,ssa,Urban,electric,2029,827.3345533,0.428571429,354571.9514
ZMB,NotLusaka,ssa,Urban,electric,2030,827.8042793,0.428571429,354773.2626
ZMB,NotLusaka,ssa,Urban,electric,2031,827.7075494,0.428571429,354731.8069
ZMB,NotLusaka,ssa,Urban,electric,2032,823.2117394,0.428571429,352805.0312
ZMB,NotLusaka,ssa,Urban,electric,2033,817.3703802,0.428571429,350301.5915
ZMB,NotLusaka,ssa,Urban,electric,2034,809.8648673,0.428571429,347084.9431
ZMB,NotLusaka,ssa,Urban,electric,2035,798.0279159,0.428571429,342011.964
ZMB,NotLusaka,ssa,Urban,electric,2036,781.6089674,0.428571429,334975.2717
ZMB,NotLusaka,ssa,Urban,electric,2037,762.1910522,0.428571429,326653.3081
ZMB,NotLusaka,ssa,Urban,electric,2038,738.9483214,0.428571429,316692.1377
ZMB,NotLusaka,ssa,Urban,electric,2039,712.3056271,0.428571429,305273.8402
ZMB,NotLusaka,ssa,Urban,electric,2040,683.903989,0.428571429,293101.7096
ZMB,NotLusaka,ssa,Urban,electric,2041,644.4682978,0.428571429,276200.6991
ZMB,NotLusaka,ssa,Urban,electric,2042,604.7187797,0.428571429,259165.1913
ZMB,NotLusaka,ssa,Urban,electric,2043,561.1021773,0.428571429,240472.3617
ZMB,NotLusaka,ssa,Urban,electric,2044,512.7768545,0.428571429,219761.5091
ZMB,NotLusaka,ssa,Urban,electric,2045,459.7189092,0.428571429,197022.3897
ZMB,NotLusaka,ssa,Urban,electric,2046,400.6812732,0.428571429,171720.5457
ZMB,NotLusaka,ssa,Urban,electric,2047,335.874122,0.428571429,143946.0523
ZMB,NotLusaka,ssa,Urban,electric,2048,266.9336965,0.428571429,114400.1556
ZMB,NotLusaka,ssa,Urban,electric,2049,192.4018195,0.428571429,82457.92266
ZMB,NotLusaka,ssa,Urban,electric,2050,111.9561094,0.428571429,47981.18976
ZMB,NotLusaka,ssa,Urban,pellets,2010,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2011,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2012,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2013,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2014,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2015,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2016,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2017,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2018,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2019,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2020,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2021,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2022,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2023,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2024,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2025,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2026,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2027,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2028,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2029,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2030,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2031,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2032,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2033,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2034,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2035,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2036,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2037,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2038,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2039,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2040,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2041,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2042,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2043,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2044,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2045,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2046,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2047,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2048,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2049,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,pellets,2050,0,0.117391304,0
ZMB,NotLusaka,ssa,Urban,ethanol,2010,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2011,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2012,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2013,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2014,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2015,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2016,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2017,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2018,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2019,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2020,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2021,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2022,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2023,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2024,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2025,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2026,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2027,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2028,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2029,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2030,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2031,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2032,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2033,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2034,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2035,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2036,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2037,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2038,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2039,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2040,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2041,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2042,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2043,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2044,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2045,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2046,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2047,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2048,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2049,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,ethanol,2050,0,0.076944999,0
ZMB,NotLusaka,ssa,Urban,biogas,2010,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2011,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2012,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2013,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2014,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2015,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2016,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2017,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2018,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2019,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2020,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2021,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2022,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2023,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2024,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2025,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2026,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2027,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2028,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2029,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2030,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2031,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2032,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2033,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2034,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2035,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2036,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2037,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2038,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2039,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2040,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2041,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2042,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2043,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2044,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2045,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2046,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2047,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2048,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2049,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,biogas,2050,0,0.144418605,0
ZMB,NotLusaka,ssa,Urban,other,2010,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2011,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2012,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2013,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2014,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2015,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2016,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2017,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2018,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2019,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2020,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2021,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2022,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2023,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2024,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2025,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2026,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2027,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2028,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2029,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2030,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2031,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2032,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2033,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2034,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2035,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2036,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2037,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2038,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2039,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2040,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2041,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2042,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2043,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2044,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2045,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2046,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2047,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2048,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2049,0,0,0
ZMB,NotLusaka,ssa,Urban,other,2050,0,0,0
ZMB,NotLusaka,ssa,Rural,fuelwood,2010,7528.952452,0.44,3312739.079
ZMB,NotLusaka,ssa,Rural,fuelwood,2011,7216.976745,0.44,3175469.768
ZMB,NotLusaka,ssa,Rural,fuelwood,2012,6924.078558,0.44,3046594.566
ZMB,NotLusaka,ssa,Rural,fuelwood,2013,7231.141146,0.44,3181702.104
ZMB,NotLusaka,ssa,Rural,fuelwood,2014,7547.137162,0.44,3320740.351
ZMB,NotLusaka,ssa,Rural,fuelwood,2015,7870.663115,0.44,3463091.771
ZMB,NotLusaka,ssa,Rural,fuelwood,2016,7863.289867,0.44,3459847.541
ZMB,NotLusaka,ssa,Rural,fuelwood,2017,7853.427848,0.44,3455508.253
ZMB,NotLusaka,ssa,Rural,fuelwood,2018,7841.013602,0.44,3450045.985
ZMB,NotLusaka,ssa,Rural,fuelwood,2019,7992.236283,0.44,3516583.965
ZMB,NotLusaka,ssa,Rural,fuelwood,2020,8139.654938,0.44,3581448.173
ZMB,NotLusaka,ssa,Rural,fuelwood,2021,8287.129465,0.44,3646336.964
ZMB,NotLusaka,ssa,Rural,fuelwood,2022,8421.406286,0.44,3705418.766
ZMB,NotLusaka,ssa,Rural,fuelwood,2023,8569.80431,0.44,3770713.896
ZMB,NotLusaka,ssa,Rural,fuelwood,2024,8662.420174,0.44,3811464.877
ZMB,NotLusaka,ssa,Rural,fuelwood,2025,8754.790331,0.44,3852107.745
ZMB,NotLusaka,ssa,Rural,fuelwood,2026,8848.94519,0.44,3893535.884
ZMB,NotLusaka,ssa,Rural,fuelwood,2027,8931.351639,0.44,3929794.721
ZMB,NotLusaka,ssa,Rural,fuelwood,2028,9015.037906,0.44,3966616.679
ZMB,NotLusaka,ssa,Rural,fuelwood,2029,9095.138174,0.44,4001860.796
ZMB,NotLusaka,ssa,Rural,fuelwood,2030,9166.709506,0.44,4033352.183
ZMB,NotLusaka,ssa,Rural,fuelwood,2031,9234.150166,0.44,4063026.073
ZMB,NotLusaka,ssa,Rural,fuelwood,2032,9288.029448,0.44,4086732.957
ZMB,NotLusaka,ssa,Rural,fuelwood,2033,9337.575749,0.44,4108533.329
ZMB,NotLusaka,ssa,Rural,fuelwood,2034,9392.372185,0.44,4132643.762
ZMB,NotLusaka,ssa,Rural,fuelwood,2035,9445.464389,0.44,4156004.331
ZMB,NotLusaka,ssa,Rural,fuelwood,2036,9494.577187,0.44,4177613.962
ZMB,NotLusaka,ssa,Rural,fuelwood,2037,9537.752285,0.44,4196611.006
ZMB,NotLusaka,ssa,Rural,fuelwood,2038,9561.586841,0.44,4207098.21
ZMB,NotLusaka,ssa,Rural,fuelwood,2039,9590.941622,0.44,4220014.314
ZMB,NotLusaka,ssa,Rural,fuelwood,2040,9606.234973,0.44,4226743.388
ZMB,NotLusaka,ssa,Rural,fuelwood,2041,9641.940089,0.44,4242453.639
ZMB,NotLusaka,ssa,Rural,fuelwood,2042,9641.204571,0.44,4242130.011
ZMB,NotLusaka,ssa,Rural,fuelwood,2043,9643.565382,0.44,4243168.768
ZMB,NotLusaka,ssa,Rural,fuelwood,2044,9649.073903,0.44,4245592.517
ZMB,NotLusaka,ssa,Rural,fuelwood,2045,9627.750289,0.44,4236210.127
ZMB,NotLusaka,ssa,Rural,fuelwood,2046,9657.087564,0.44,4249118.528
ZMB,NotLusaka,ssa,Rural,fuelwood,2047,9614.457487,0.44,4230361.294
ZMB,NotLusaka,ssa,Rural,fuelwood,2048,9617.720878,0.44,4231797.186
ZMB,NotLusaka,ssa,Rural,fuelwood,2049,9589.191459,0.44,4219244.242
ZMB,NotLusaka,ssa,Rural,fuelwood,2050,9574.100075,0.44,4212604.033
ZMB,NotLusaka,ssa,Rural,charcoal,2010,693.3284105,1.44,998392.9112
ZMB,NotLusaka,ssa,Rural,charcoal,2011,1126.552636,1.44,1622235.795
ZMB,NotLusaka,ssa,Rural,charcoal,2012,1579.806576,1.44,2274921.47
ZMB,NotLusaka,ssa,Rural,charcoal,2013,1468.643434,1.44,2114846.545
ZMB,NotLusaka,ssa,Rural,charcoal,2014,1351.598764,1.44,1946302.221
ZMB,NotLusaka,ssa,Rural,charcoal,2015,1228.296785,1.44,1768747.37
ZMB,NotLusaka,ssa,Rural,charcoal,2016,1408.047471,1.44,2027588.358
ZMB,NotLusaka,ssa,Rural,charcoal,2017,1594.701237,1.44,2296369.781
ZMB,NotLusaka,ssa,Rural,charcoal,2018,1788.543165,1.44,2575502.157
ZMB,NotLusaka,ssa,Rural,charcoal,2019,1827.384424,1.44,2631433.571
ZMB,NotLusaka,ssa,Rural,charcoal,2020,1865.525936,1.44,2686357.348
ZMB,NotLusaka,ssa,Rural,charcoal,2021,1903.886814,1.44,2741597.012
ZMB,NotLusaka,ssa,Rural,charcoal,2022,1939.378728,1.44,2792705.368
ZMB,NotLusaka,ssa,Rural,charcoal,2023,1978.29177,1.44,2848740.148
ZMB,NotLusaka,ssa,Rural,charcoal,2024,2027.802883,1.44,2920036.151
ZMB,NotLusaka,ssa,Rural,charcoal,2025,2078.2305,1.44,2992651.919
ZMB,NotLusaka,ssa,Rural,charcoal,2026,2130.05567,1.428,3041719.497
ZMB,NotLusaka,ssa,Rural,charcoal,2027,2180.037241,1.416,3086932.733
ZMB,NotLusaka,ssa,Rural,charcoal,2028,2231.302157,1.404,3132748.229
ZMB,NotLusaka,ssa,Rural,charcoal,2029,2282.661128,1.392,3177464.291
ZMB,NotLusaka,ssa,Rural,charcoal,2030,2332.837787,1.38,3219316.146
ZMB,NotLusaka,ssa,Rural,charcoal,2031,2382.893128,1.368,3259797.799
ZMB,NotLusaka,ssa,Rural,charcoal,2032,2430.336998,1.356,3295536.969
ZMB,NotLusaka,ssa,Rural,charcoal,2033,2477.489995,1.344,3329746.553
ZMB,NotLusaka,ssa,Rural,charcoal,2034,2526.901472,1.332,3365832.761
ZMB,NotLusaka,ssa,Rural,charcoal,2035,2576.750186,1.32,3401310.245
ZMB,NotLusaka,ssa,Rural,charcoal,2036,2626.400232,1.308,3435331.504
ZMB,NotLusaka,ssa,Rural,charcoal,2037,2675.281778,1.296,3467165.184
ZMB,NotLusaka,ssa,Rural,charcoal,2038,2719.5304,1.284,3491877.033
ZMB,NotLusaka,ssa,Rural,charcoal,2039,2766.107047,1.272,3518488.163
ZMB,NotLusaka,ssa,Rural,charcoal,2040,2809.365619,1.26,3539800.679
ZMB,NotLusaka,ssa,Rural,charcoal,2041,2859.373173,1.26,3602810.198
ZMB,NotLusaka,ssa,Rural,charcoal,2042,2899.302793,1.26,3653121.519
ZMB,NotLusaka,ssa,Rural,charcoal,2043,2940.773142,1.26,3705374.159
ZMB,NotLusaka,ssa,Rural,charcoal,2044,2983.853186,1.26,3759655.014
ZMB,NotLusaka,ssa,Rural,charcoal,2045,3019.194794,1.26,3804185.441
ZMB,NotLusaka,ssa,Rural,charcoal,2046,3071.104199,1.26,3869591.291
